Augmented_Smiles,Augmented_Selfies
C1C[C@H](c2ccc(-c3ncc(Nc4ccc(C(F)(F)F)nc4)cc3)cc2)CC[C@H]1CC(O)=O,[C][C][C@H1][Branch2][Ring2][O][C][=C][C][=C][Branch2][Ring1][#C][C][=N][C][=C][Branch2][Ring1][Ring2][N][C][=C][C][=C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][N][=C][Ring1][#Branch2][C][=C][Ring1][P][C][=C][Ring2][Ring1][#Branch1][C][C][C@H1][Ring2][Ring1][=N][C][C][Branch1][C][O][=O]
c1cc([C@H]2CC[C@H](CC(=O)O)CC2)ccc1-c1ncc(Nc2cnc(C(F)(F)F)cc2)cc1,[C][=C][C][Branch1][P][C@H1][C][C][C@H1][Branch1][#Branch1][C][C][=Branch1][C][=O][O][C][C][Ring1][#Branch2][=C][C][=C][Ring1][S][C][=N][C][=C][Branch2][Ring1][Ring2][N][C][=C][N][=C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][C][=C][Ring1][#Branch2][C][=C][Ring1][P]
C1C[C@H](c2ccc(-c3ccc(Nc4ccc(C(F)(F)F)nc4)cn3)cc2)CC[C@H]1CC(=O)O,[C][C][C@H1][Branch2][Ring2][O][C][=C][C][=C][Branch2][Ring1][#C][C][=C][C][=C][Branch2][Ring1][Ring2][N][C][=C][C][=C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][N][=C][Ring1][#Branch2][C][=N][Ring1][P][C][=C][Ring2][Ring1][#Branch1][C][C][C@H1][Ring2][Ring1][=N][C][C][=Branch1][C][=O][O]
c1cc(-c2ccc([C@H]3CC[C@H](CC(=O)O)CC3)cc2)ncc1Nc1cnc(C(F)(F)F)cc1,[C][=C][C][Branch2][Ring1][O][C][=C][C][=C][Branch1][P][C@H1][C][C][C@H1][Branch1][#Branch1][C][C][=Branch1][C][=O][O][C][C][Ring1][#Branch2][C][=C][Ring1][S][=N][C][=C][Ring2][Ring1][=Branch1][N][C][=C][N][=C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][C][=C][Ring1][#Branch2]
n1cc(Nc2cnc(-c3ccc([C@H]4CC[C@H](CC(O)=O)CC4)cc3)cc2)ccc1C(F)(F)F,[N][=C][C][Branch2][Ring2][Branch2][N][C][=C][N][=C][Branch2][Ring1][O][C][=C][C][=C][Branch1][P][C@H1][C][C][C@H1][Branch1][#Branch1][C][C][Branch1][C][O][=O][C][C][Ring1][#Branch2][C][=C][Ring1][S][C][=C][Ring2][Ring1][=Branch1][=C][C][=C][Ring2][Ring1][=N][C][Branch1][C][F][Branch1][C][F][F]
C1(\C)=C\[C@@H](C)C(=O)C[C@@H]([C@H](C)C[C@H]2C[C@@H](OC)[C@H](OCCO)CC2)OC(=O)[C@H]2N(C(=O)C(=O)[C@@]3(O)[C@H](C)CC[C@H](O3)C[C@H](OC)/C(C)=C/C=C/C=C/[C@@H](C)C[C@@H](C)C(=O)[C@H](OC)[C@@H]1O)CCCC2,[C][Branch1][C][\C][=C][\C@@H1][Branch1][C][C][C][=Branch1][C][=O][C][C@@H1][Branch2][Ring1][Branch2][C@H1][Branch1][C][C][C][C@H1][C][C@@H1][Branch1][Ring1][O][C][C@H1][Branch1][Branch1][O][C][C][O][C][C][Ring1][N][O][C][=Branch1][C][=O][C@H1][N][Branch2][Branch1][#C][C][=Branch1][C][=O][C][=Branch1][C][=O][C@@][Branch1][C][O][C@H1][Branch1][C][C][C][C][C@H1][Branch1][Ring2][O][Ring1][Branch2][C][C@H1][Branch1][Ring1][O][C][/C][Branch1][C][C][=C][/C][=C][/C][=C][/C@@H1][Branch1][C][C][C][C@@H1][Branch1][C][C][C][=Branch1][C][=O][C@H1][Branch1][Ring1][O][C][C@@H1][Ring2][Branch1][#C][O][C][C][C][C][Ring2][Ring2][=Branch2]
C1(\C)=C\[C@@H](C)C(=O)C[C@@H]([C@@H](C[C@@H]2CC[C@@H](OCCO)[C@H](OC)C2)C)OC(=O)[C@@H]2CCCCN2C(=O)C(=O)[C@@]2(O)[C@H](C)CC[C@H](O2)C[C@H](OC)/C(C)=C/C=C/C=C/[C@@H](C)C[C@@H](C)C(=O)[C@H](OC)[C@@H]1O,[C][Branch1][C][\C][=C][\C@@H1][Branch1][C][C][C][=Branch1][C][=O][C][C@@H1][Branch2][Ring1][=Branch2][C@@H1][Branch2][Ring1][Ring2][C][C@@H1][C][C][C@@H1][Branch1][Branch1][O][C][C][O][C@H1][Branch1][Ring1][O][C][C][Ring1][N][C][O][C][=Branch1][C][=O][C@@H1][C][C][C][C][N][Ring1][=Branch1][C][=Branch1][C][=O][C][=Branch1][C][=O][C@@][Branch1][C][O][C@H1][Branch1][C][C][C][C][C@H1][Branch1][Ring2][O][Ring1][Branch2][C][C@H1][Branch1][Ring1][O][C][/C][Branch1][C][C][=C][/C][=C][/C][=C][/C@@H1][Branch1][C][C][C][C@@H1][Branch1][C][C][C][=Branch1][C][=O][C@H1][Branch1][Ring1][O][C][C@@H1][Ring2][=Branch1][Ring1][O]
C1C[C@H]2C[C@H](OC)/C(C)=C/C=C/C=C/[C@@H](C)C[C@@H](C)C(=O)[C@H](OC)[C@H](O)/C(C)=C/[C@@H](C)C(=O)C[C@@H]([C@@H](C[C@@H]3CC[C@@H](OCCO)[C@H](OC)C3)C)OC(=O)[C@H]3N(CCCC3)C(=O)C(=O)[C@](O)(O2)[C@@H]1C,[C][C][C@H1][C][C@H1][Branch1][Ring1][O][C][/C][Branch1][C][C][=C][/C][=C][/C][=C][/C@@H1][Branch1][C][C][C][C@@H1][Branch1][C][C][C][=Branch1][C][=O][C@H1][Branch1][Ring1][O][C][C@H1][Branch1][C][O][/C][Branch1][C][C][=C][/C@@H1][Branch1][C][C][C][=Branch1][C][=O][C][C@@H1][Branch2][Ring1][=Branch2][C@@H1][Branch2][Ring1][Ring2][C][C@@H1][C][C][C@@H1][Branch1][Branch1][O][C][C][O][C@H1][Branch1][Ring1][O][C][C][Ring1][N][C][O][C][=Branch1][C][=O][C@H1][N][Branch1][#Branch1][C][C][C][C][Ring1][=Branch1][C][=Branch1][C][=O][C][=Branch1][C][=O][C@][Branch1][C][O][Branch1][Branch1][O][Ring2][Branch1][S][C@@H1][Ring2][=Branch1][Ring1][C]
O1[C@@H]2C[C@H](OC)/C(C)=C/C=C/C=C/[C@@H](C)C[C@@H](C)C(=O)[C@H](OC)[C@H](O)/C(C)=C/[C@@H](C)C(=O)C[C@@H]([C@@H](C[C@@H]3CC[C@@H](OCCO)[C@H](OC)C3)C)OC(=O)[C@H]3N(CCCC3)C(=O)C(=O)[C@@]1(O)[C@H](C)CC2,[O][C@@H1][C][C@H1][Branch1][Ring1][O][C][/C][Branch1][C][C][=C][/C][=C][/C][=C][/C@@H1][Branch1][C][C][C][C@@H1][Branch1][C][C][C][=Branch1][C][=O][C@H1][Branch1][Ring1][O][C][C@H1][Branch1][C][O][/C][Branch1][C][C][=C][/C@@H1][Branch1][C][C][C][=Branch1][C][=O][C][C@@H1][Branch2][Ring1][=Branch2][C@@H1][Branch2][Ring1][Ring2][C][C@@H1][C][C][C@@H1][Branch1][Branch1][O][C][C][O][C@H1][Branch1][Ring1][O][C][C][Ring1][N][C][O][C][=Branch1][C][=O][C@H1][N][Branch1][#Branch1][C][C][C][C][Ring1][=Branch1][C][=Branch1][C][=O][C][=Branch1][C][=O][C@@][Ring2][Branch1][#C][Branch1][C][O][C@H1][Branch1][C][C][C][C][Ring2][=Branch1][Ring1]
O([C@H]1[C@H](OCCO)CC[C@@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C(\C)[C@@H](OC)C[C@@H]3CC[C@@H](C)[C@](O)(C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)O3)C1)C,[O][Branch2][=Branch2][=Branch1][C@H1][C@H1][Branch1][Branch1][O][C][C][O][C][C][C@@H1][Branch2][Branch2][Ring2][C][C@@H1][Branch1][C][C][C@@H1][C][C][=Branch1][C][=O][C@H1][Branch1][C][C][/C][=C][Branch1][C][\C][C@@H1][Branch1][C][O][C@@H1][Branch1][Ring1][O][C][C][=Branch1][C][=O][C@H1][Branch1][C][C][C][C@H1][Branch1][C][C][/C][=C][/C][=C][/C][=C][Branch1][C][\C][C@@H1][Branch1][Ring1][O][C][C][C@@H1][C][C][C@@H1][Branch1][C][C][C@][Branch1][C][O][Branch2][Ring1][=Branch2][C][=Branch1][C][=O][C][=Branch1][C][=O][N][C][C][C][C][C@H1][Ring1][=Branch1][C][=Branch1][C][=O][O][Ring2][Branch1][Ring2][O][Ring2][Ring1][Branch1][C][Ring2][=Branch1][C][C]
C[C@@H]([C@H]1OC(=O)[C@@H]2CCCCN2C(=O)C(=O)[C@@]2(O)[C@H](C)CC[C@H](O2)C[C@H](OC)/C(C)=C/C=C/C=C/[C@@H](C)C[C@@H](C)C(=O)[C@H](OC)[C@H](O)/C(C)=C/[C@@H](C)C(=O)C1)C[C@@H]1CC[C@@H](OCCO)[C@H](OC)C1,[C][C@@H1][Branch2][#Branch1][=N][C@H1][O][C][=Branch1][C][=O][C@@H1][C][C][C][C][N][Ring1][=Branch1][C][=Branch1][C][=O][C][=Branch1][C][=O][C@@][Branch1][C][O][C@H1][Branch1][C][C][C][C][C@H1][Branch1][Ring2][O][Ring1][Branch2][C][C@H1][Branch1][Ring1][O][C][/C][Branch1][C][C][=C][/C][=C][/C][=C][/C@@H1][Branch1][C][C][C][C@@H1][Branch1][C][C][C][=Branch1][C][=O][C@H1][Branch1][Ring1][O][C][C@H1][Branch1][C][O][/C][Branch1][C][C][=C][/C@@H1][Branch1][C][C][C][=Branch1][C][=O][C][Ring2][Branch1][Branch1][C][C@@H1][C][C][C@@H1][Branch1][Branch1][O][C][C][O][C@H1][Branch1][Ring1][O][C][C][Ring1][N]
CO[C@@H]1[C@H](O)/C(C)=C/[C@@H](C)C(=O)C[C@@H]([C@H](C)C[C@H]2C[C@@H](OC)[C@H](OCCO)CC2)OC(=O)[C@@H]2CCCCN2C(=O)C(=O)[C@@]2(O)[C@H](C)CC[C@@H](C[C@H](OC)/C(C)=C/C=C/C=C/[C@@H](C)C[C@@H](C)C1=O)O2,[C][O][C@@H1][C@H1][Branch1][C][O][/C][Branch1][C][C][=C][/C@@H1][Branch1][C][C][C][=Branch1][C][=O][C][C@@H1][Branch2][Ring1][Branch2][C@H1][Branch1][C][C][C][C@H1][C][C@@H1][Branch1][Ring1][O][C][C@H1][Branch1][Branch1][O][C][C][O][C][C][Ring1][N][O][C][=Branch1][C][=O][C@@H1][C][C][C][C][N][Ring1][=Branch1][C][=Branch1][C][=O][C][=Branch1][C][=O][C@@][Branch1][C][O][C@H1][Branch1][C][C][C][C][C@@H1][Branch2][Ring1][=C][C][C@H1][Branch1][Ring1][O][C][/C][Branch1][C][C][=C][/C][=C][/C][=C][/C@@H1][Branch1][C][C][C][C@@H1][Branch1][C][C][C][Ring2][Branch1][S][=O][O][Ring2][Ring1][#Branch2]
O([C@H]1[C@H](OC)C[C@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C(\C)[C@@H](OC)C[C@H]3O[C@](O)([C@H](C)CC3)C(=O)C(=O)N3CCCC[C@H]3C(=O)O2)CC1)CCO,[O][Branch2][=Branch2][C][C@H1][C@H1][Branch1][Ring1][O][C][C][C@H1][Branch2][Branch2][C][C][C@@H1][Branch1][C][C][C@@H1][C][C][=Branch1][C][=O][C@H1][Branch1][C][C][/C][=C][Branch1][C][\C][C@@H1][Branch1][C][O][C@@H1][Branch1][Ring1][O][C][C][=Branch1][C][=O][C@H1][Branch1][C][C][C][C@H1][Branch1][C][C][/C][=C][/C][=C][/C][=C][Branch1][C][\C][C@@H1][Branch1][Ring1][O][C][C][C@H1][O][C@][Branch1][C][O][Branch1][=Branch2][C@H1][Branch1][C][C][C][C][Ring1][Branch2][C][=Branch1][C][=O][C][=Branch1][C][=O][N][C][C][C][C][C@H1][Ring1][=Branch1][C][=Branch1][C][=O][O][Ring2][Branch1][Branch1][C][C][Ring2][Branch1][S][C][C][O]
[C@@H]1(C)/C=C/C=C/C=C(\C)[C@@H](OC)C[C@H]2O[C@](O)([C@H](C)CC2)C(=O)C(=O)N2[C@@H](CCCC2)C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OCCO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C1,[C@@H1][Branch1][C][C][/C][=C][/C][=C][/C][=C][Branch1][C][\C][C@@H1][Branch1][Ring1][O][C][C][C@H1][O][C@][Branch1][C][O][Branch1][=Branch2][C@H1][Branch1][C][C][C][C][Ring1][Branch2][C][=Branch1][C][=O][C][=Branch1][C][=O][N][C@@H1][Branch1][#Branch1][C][C][C][C][Ring1][=Branch1][C][=Branch1][C][=O][O][C@H1][Branch2][Ring1][Branch2][C@H1][Branch1][C][C][C][C@@H1][C][C][C@@H1][Branch1][Branch1][O][C][C][O][C@H1][Branch1][Ring1][O][C][C][Ring1][N][C][C][=Branch1][C][=O][C@H1][Branch1][C][C][/C][=C][Branch1][C][\C][C@@H1][Branch1][C][O][C@@H1][Branch1][Ring1][O][C][C][=Branch1][C][=O][C@H1][Branch1][C][C][C][Ring2][=Branch1][Ring2]
C1(=O)[C@H](OC)[C@H](O)/C(C)=C/[C@@H](C)C(=O)C[C@@H]([C@H](C)C[C@H]2C[C@@H](OC)[C@H](OCCO)CC2)OC(=O)[C@H]2N(C(=O)C(=O)[C@@]3(O)[C@H](C)CC[C@@H](C[C@H](OC)/C(C)=C/C=C/C=C/[C@@H](C)C[C@H]1C)O3)CCCC2,[C][=Branch1][C][=O][C@H1][Branch1][Ring1][O][C][C@H1][Branch1][C][O][/C][Branch1][C][C][=C][/C@@H1][Branch1][C][C][C][=Branch1][C][=O][C][C@@H1][Branch2][Ring1][Branch2][C@H1][Branch1][C][C][C][C@H1][C][C@@H1][Branch1][Ring1][O][C][C@H1][Branch1][Branch1][O][C][C][O][C][C][Ring1][N][O][C][=Branch1][C][=O][C@H1][N][Branch2][Branch1][Ring2][C][=Branch1][C][=O][C][=Branch1][C][=O][C@@][Branch1][C][O][C@H1][Branch1][C][C][C][C][C@@H1][Branch2][Ring1][#Branch2][C][C@H1][Branch1][Ring1][O][C][/C][Branch1][C][C][=C][/C][=C][/C][=C][/C@@H1][Branch1][C][C][C][C@H1][Ring2][Branch1][=C][C][O][Ring2][Ring1][Branch2][C][C][C][C][Ring2][Ring2][C]
c1cc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)ncc1CC,[C][=C][C][Branch2][Ring1][#Branch2][C][C][O][C][=C][C][=C][Branch1][=N][C][C][S][C][=Branch1][C][=O][N][C][Ring1][=Branch1][=O][C][=C][Ring1][=C][=N][C][=C][Ring2][Ring1][#Branch1][C][C]
O(CCc1ccc(CC)cn1)c1ccc(CC2C(=O)NC(=O)S2)cc1,[O][Branch1][#C][C][C][C][=C][C][=C][Branch1][Ring1][C][C][C][=N][Ring1][Branch2][C][=C][C][=C][Branch1][#C][C][C][C][=Branch1][C][=O][N][C][=Branch1][C][=O][S][Ring1][#Branch1][C][=C][Ring1][=C]
C(COc1ccc(CC2SC(=O)NC2=O)cc1)c1ccc(CC)cn1,[C][Branch2][Ring1][=Branch2][C][O][C][=C][C][=C][Branch1][=N][C][C][S][C][=Branch1][C][=O][N][C][Ring1][=Branch1][=O][C][=C][Ring1][=C][C][=C][C][=C][Branch1][Ring1][C][C][C][=N][Ring1][Branch2]
O(CCc1ccc(CC)cn1)c1ccc(CC2SC(=O)NC2=O)cc1,[O][Branch1][#C][C][C][C][=C][C][=C][Branch1][Ring1][C][C][C][=N][Ring1][Branch2][C][=C][C][=C][Branch1][=N][C][C][S][C][=Branch1][C][=O][N][C][Ring1][=Branch1][=O][C][=C][Ring1][=C]
c1(OCCc2ccc(CC)cn2)ccc(CC2C(=O)NC(=O)S2)cc1,[C][Branch1][S][O][C][C][C][=C][C][=C][Branch1][Ring1][C][C][C][=N][Ring1][Branch2][=C][C][=C][Branch1][#C][C][C][C][=Branch1][C][=O][N][C][=Branch1][C][=O][S][Ring1][#Branch1][C][=C][Ring2][Ring1][=Branch2]
c1(CC2C(=O)NC(=O)S2)ccc(OCCc2ccc(CC)cn2)cc1,[C][Branch1][#C][C][C][C][=Branch1][C][=O][N][C][=Branch1][C][=O][S][Ring1][#Branch1][=C][C][=C][Branch1][S][O][C][C][C][=C][C][=C][Branch1][Ring1][C][C][C][=N][Ring1][Branch2][C][=C][Ring2][Ring1][=Branch2]
c1cc(CC)cnc1CCOc1ccc(CC2SC(=O)NC2=O)cc1,[C][=C][C][Branch1][Ring1][C][C][=C][N][=C][Ring1][Branch2][C][C][O][C][=C][C][=C][Branch1][=N][C][C][S][C][=Branch1][C][=O][N][C][Ring1][=Branch1][=O][C][=C][Ring1][=C]
c1cc(OCCc2ccc(CC)cn2)ccc1CC1C(=O)NC(=O)S1,[C][=C][C][Branch1][S][O][C][C][C][=C][C][=C][Branch1][Ring1][C][C][C][=N][Ring1][Branch2][=C][C][=C][Ring1][P][C][C][C][=Branch1][C][=O][N][C][=Branch1][C][=O][S][Ring1][#Branch1]
c1(CC2C(=O)NC(=O)S2)ccc(OCCc2ncc(CC)cc2)cc1,[C][Branch1][#C][C][C][C][=Branch1][C][=O][N][C][=Branch1][C][=O][S][Ring1][#Branch1][=C][C][=C][Branch1][S][O][C][C][C][=N][C][=C][Branch1][Ring1][C][C][C][=C][Ring1][Branch2][C][=C][Ring2][Ring1][=Branch2]
C(C)c1cnc(CCOc2ccc(CC3C(=O)NC(=O)S3)cc2)cc1,[C][Branch1][C][C][C][=C][N][=C][Branch2][Ring1][N][C][C][O][C][=C][C][=C][Branch1][#C][C][C][C][=Branch1][C][=O][N][C][=Branch1][C][=O][S][Ring1][#Branch1][C][=C][Ring1][=C][C][=C][Ring2][Ring1][#Branch1]
C(C[C@H](O)C[C@@H](/C=C/c1c(C(C)C)nc(N(C)S(C)(=O)=O)nc1-c1ccc(F)cc1)O)(O)=O,[C][Branch2][Branch1][=Branch1][C][C@H1][Branch1][C][O][C][C@@H1][Branch2][Ring2][O][/C][=C][/C][=C][Branch1][=Branch1][C][Branch1][C][C][C][N][=C][Branch1][=N][N][Branch1][C][C][S][Branch1][C][C][=Branch1][C][=O][=O][N][=C][Ring1][#C][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][O][Branch1][C][O][=O]
CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@H](C[C@H](CC(O)=O)O)O,[C][C][Branch1][C][C][C][=N][C][Branch1][=N][N][Branch1][C][C][S][Branch1][C][C][=Branch1][C][=O][=O][=N][C][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][=C][Ring2][Ring1][Ring1][/C][=C][/C@H1][Branch1][N][C][C@H1][Branch1][#Branch1][C][C][Branch1][C][O][=O][O][O]
CS(N(c1nc(C(C)C)c(/C=C/[C@H](C[C@@H](O)CC(O)=O)O)c(-c2ccc(F)cc2)n1)C)(=O)=O,[C][S][Branch2][Branch1][#Branch1][N][Branch2][Branch1][C][C][=N][C][Branch1][=Branch1][C][Branch1][C][C][C][=C][Branch2][Ring1][C][/C][=C][/C@H1][Branch1][N][C][C@@H1][Branch1][C][O][C][C][Branch1][C][O][=O][O][C][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][=N][Ring2][Ring1][O][C][=Branch1][C][=O][=O]
c1(-c2ccc(F)cc2)nc(N(S(C)(=O)=O)C)nc(C(C)C)c1/C=C/[C@H](C[C@H](CC(O)=O)O)O,[C][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][=N][C][Branch1][=N][N][Branch1][=Branch2][S][Branch1][C][C][=Branch1][C][=O][=O][C][=N][C][Branch1][=Branch1][C][Branch1][C][C][C][=C][Ring2][Ring1][=Branch1][/C][=C][/C@H1][Branch1][N][C][C@H1][Branch1][#Branch1][C][C][Branch1][C][O][=O][O][O]
c1cc(-c2nc(N(C)S(=O)(=O)C)nc(C(C)C)c2/C=C/[C@H](C[C@H](CC(O)=O)O)O)ccc1F,[C][=C][C][Branch2][Ring2][#C][C][=N][C][Branch1][=N][N][Branch1][C][C][S][=Branch1][C][=O][=Branch1][C][=O][C][=N][C][Branch1][=Branch1][C][Branch1][C][C][C][=C][Ring1][#C][/C][=C][/C@H1][Branch1][N][C][C@H1][Branch1][#Branch1][C][C][Branch1][C][O][=O][O][O][=C][C][=C][Ring2][Ring1][S][F]
c1(-c2ccc(F)cc2)nc(N(S(C)(=O)=O)C)nc(C(C)C)c1/C=C/[C@@H](O)C[C@H](CC(O)=O)O,[C][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][=N][C][Branch1][=N][N][Branch1][=Branch2][S][Branch1][C][C][=Branch1][C][=O][=O][C][=N][C][Branch1][=Branch1][C][Branch1][C][C][C][=C][Ring2][Ring1][=Branch1][/C][=C][/C@@H1][Branch1][C][O][C][C@H1][Branch1][#Branch1][C][C][Branch1][C][O][=O][O]
S(=O)(C)(N(c1nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c(-c2ccc(F)cc2)n1)C)=O,[S][=Branch1][C][=O][Branch1][C][C][Branch2][Branch1][#Branch1][N][Branch2][Branch1][C][C][=N][C][Branch1][=Branch1][C][Branch1][C][C][C][=C][Branch2][Ring1][C][/C][=C][/C@@H1][Branch1][C][O][C][C@@H1][Branch1][C][O][C][C][=Branch1][C][=O][O][C][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][=N][Ring2][Ring1][O][C][=O]
CC(C)c1nc(N(C)S(=O)(=O)C)nc(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@H](CC(O)=O)O,[C][C][Branch1][C][C][C][=N][C][Branch1][=N][N][Branch1][C][C][S][=Branch1][C][=O][=Branch1][C][=O][C][=N][C][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][=C][Ring2][Ring1][Ring1][/C][=C][/C@@H1][Branch1][C][O][C][C@H1][Branch1][#Branch1][C][C][Branch1][C][O][=O][O]
[C@@H](C[C@H](CC(O)=O)O)(O)/C=C/c1c(-c2ccc(F)cc2)nc(N(C)S(=O)(=O)C)nc1C(C)C,[C@@H1][Branch1][N][C][C@H1][Branch1][#Branch1][C][C][Branch1][C][O][=O][O][Branch1][C][O][/C][=C][/C][=C][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][N][=C][Branch1][=N][N][Branch1][C][C][S][=Branch1][C][=O][=Branch1][C][=O][C][N][=C][Ring2][Ring1][Ring1][C][Branch1][C][C][C]
c1(/C=C/[C@@H](O)C[C@H](CC(=O)O)O)c(-c2ccc(F)cc2)nc(N(C)S(=O)(C)=O)nc1C(C)C,[C][Branch2][Ring1][C][/C][=C][/C@@H1][Branch1][C][O][C][C@H1][Branch1][#Branch1][C][C][=Branch1][C][=O][O][O][=C][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][N][=C][Branch1][=N][N][Branch1][C][C][S][=Branch1][C][=O][Branch1][C][C][=O][N][=C][Ring2][Ring1][=C][C][Branch1][C][C][C]
[C@H]1(O)C[C@H]2C[C@H](O)[C@@H]3[C@H](CC[C@@]4(C)[C@H]3CC[C@@H]4[C@@H](CCC(O)=O)C)[C@@]2(C)CC1,[C@H1][Branch1][C][O][C][C@H1][C][C@H1][Branch1][C][O][C@@H1][C@H1][Branch2][Ring1][#Branch2][C][C][C@@][Branch1][C][C][C@H1][Ring1][#Branch1][C][C][C@@H1][Ring1][=Branch1][C@@H1][Branch1][Branch2][C][C][C][Branch1][C][O][=O][C][C@@][Ring2][Ring1][=Branch1][Branch1][C][C][C][C][Ring2][Ring1][N]
C1C[C@@H]2[C@@](C)([C@H]1[C@@H](CCC(O)=O)C)CC[C@H]1[C@H]2[C@@H](O)C[C@@H]2C[C@H](O)CC[C@@]21C,[C][C][C@@H1][C@@][Branch1][C][C][Branch1][#C][C@H1][Ring1][=Branch1][C@@H1][Branch1][Branch2][C][C][C][Branch1][C][O][=O][C][C][C][C@H1][C@H1][Ring1][#C][C@@H1][Branch1][C][O][C][C@@H1][C][C@H1][Branch1][C][O][C][C][C@@][Ring1][#Branch1][Ring1][N][C]
C(C[C@H]([C@@H]1[C@@]2(C)CC[C@@H]3[C@@]4(C)CC[C@@H](O)C[C@H]4C[C@H](O)[C@H]3[C@@H]2CC1)C)C(O)=O,[C][Branch2][Ring2][=C][C][C@H1][Branch2][Ring2][Branch2][C@@H1][C@@][Branch1][C][C][C][C][C@@H1][C@@][Branch1][C][C][C][C][C@@H1][Branch1][C][O][C][C@H1][Ring1][Branch2][C][C@H1][Branch1][C][O][C@H1][Ring1][=N][C@@H1][Ring2][Ring1][C][C][C][Ring2][Ring1][Branch1][C][C][Branch1][C][O][=O]
[C@]12(C)CC[C@H]3[C@H]([C@@H]1CC[C@@H]2[C@@H](CCC(O)=O)C)[C@@H](O)C[C@@H]1C[C@H](O)CC[C@]31C,[C@][Branch1][C][C][C][C][C@H1][C@H1][Branch2][Ring1][Ring2][C@@H1][Ring1][#Branch1][C][C][C@@H1][Ring1][#Branch2][C@@H1][Branch1][Branch2][C][C][C][Branch1][C][O][=O][C][C@@H1][Branch1][C][O][C][C@@H1][C][C@H1][Branch1][C][O][C][C][C@][Ring2][Ring1][#Branch1][Ring1][#Branch1][C]
C1C[C@]2(C)[C@@H]([C@@H](CCC(O)=O)C)CC[C@H]2[C@H]2[C@H]1[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@@H]2O,[C][C][C@][Branch1][C][C][C@@H1][Branch1][N][C@@H1][Branch1][Branch2][C][C][C][Branch1][C][O][=O][C][C][C][C@H1][Ring1][=N][C@H1][C@H1][Ring1][P][C@@][Branch1][C][C][C][C][C@@H1][Branch1][C][O][C][C@H1][Ring1][Branch2][C][C@@H1][Ring1][N][O]
[C@@H]1(O)CC[C@@]2(C)[C@H](C[C@H](O)[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@@H](CCC(O)=O)C)CC[C@@H]32)C1,[C@@H1][Branch1][C][O][C][C][C@@][Branch1][C][C][C@H1][Branch2][Ring2][Branch1][C][C@H1][Branch1][C][O][C@@H1][C@@H1][Ring1][Branch2][C][C][C@][Branch1][C][C][C@@H1][Branch1][N][C@@H1][Branch1][Branch2][C][C][C][Branch1][C][O][=O][C][C][C][C@@H1][Ring1][P][Ring1][=N][C][Ring2][Ring1][N]
O[C@@H]1CC[C@@]2(C)[C@H](C[C@H](O)[C@H]3[C@@H]4CC[C@H]([C@H](C)CCC(O)=O)[C@@]4(C)CC[C@@H]32)C1,[O][C@@H1][C][C][C@@][Branch1][C][C][C@H1][Branch2][Ring2][=Branch1][C][C@H1][Branch1][C][O][C@H1][C@@H1][C][C][C@H1][Branch1][N][C@H1][Branch1][C][C][C][C][C][Branch1][C][O][=O][C@@][Ring1][N][Branch1][C][C][C][C][C@@H1][Ring1][P][Ring2][Ring1][#Branch1][C][Ring2][Ring1][O]
